,vol_coef,rv_coef,resid,vol_pred,loss
562,0.5822573900222778,1.1345831155776978,0.0,0.0040672048926353455,-1439.195068359375
563,0.9183401465415955,0.11165285110473633,0.0,0.0012661132495850325,-776.013671875
564,0.9196184873580933,0.1106468215584755,0.0,0.0011715631699189544,-922.7532958984375
565,0.8896152973175049,0.15919330716133118,0.0,0.0011262453626841307,-1375.8812255859375
566,0.8731443285942078,0.19147175550460815,0.0,0.002064830157905817,-1443.088623046875
567,0.8064456582069397,0.3280714750289917,0.0,0.002374602248892188,-1517.26513671875
568,0.8000555634498596,0.3420134484767914,0.0,0.0020154225639998913,-1510.1151123046875
569,0.7648331522941589,0.4294356107711792,0.0,0.0018041732255369425,-1495.815673828125
570,0.8314639329910278,0.2671920955181122,0.0,0.0013646322768181562,-1463.7427978515625
571,0.8793545365333557,0.1754908710718155,0.0,0.0011660567251965404,-1299.48193359375
572,0.7012758851051331,0.6169767379760742,0.0,0.0008093767100945115,-1454.44140625
573,0.9010084867477417,0.13815702497959137,0.0,0.0009744978160597384,-1051.5673828125
574,0.8599873781204224,0.20889711380004883,0.0,0.0008436847128905356,-1345.94384765625
575,0.8586395978927612,0.21037256717681885,0.0,0.0007505647954531014,-1339.7474365234375
576,0.8566166758537292,0.21294911205768585,0.0,0.000652909919153899,-1335.096923828125
577,0.7356297969818115,0.49574044346809387,0.0,0.00041305168997496367,-1473.8701171875
578,0.7321454882621765,0.5026340484619141,0.0,0.00030081308796070516,-1468.18798828125
579,0.6636840105056763,0.7208380103111267,0.0,0.0001722038578009233,-1449.2689208984375
580,0.86564701795578,0.1879262775182724,0.0,0.00042144538019783795,-999.4468994140625
581,0.6671817302703857,0.7920215725898743,0.0,0.000625938642770052,-1399.2130126953125
